client_id;fio;gender;birth_date;city;phone;email;segment;registered_at;updated_at
C106917;Романова Диана Юрьевна;жен;1998-07-09;Краснодар;+79472090768;diana.romanova4@gmail.com;mass;2024-12-07 17:38:00;2026-07-14 14:00:00
C102736;Зайцева Алиса Степановна;Ж;02.04.1962;Краснодар;8 917 594 72 16;alisa.zaytseva60@gmail.com;MASS;2025-02-02 08:58:00;2025-02-02 08:58:00
C107282;Ильин Евгений Дмитриевич;М;1962-04-25;Краснодар;+7 (943) 660-28-87;evgeniy.ilin80@mail.ru;mass;2023-05-20 21:57:00;2026-04-04 20:00:00
C104090;Александрова Наталья Викторовна;Ж;1986-02-17;Москва;89433356686;natalya.aleksandrova90@inbox.ru;mass;2021-03-03 19:32:00;2026-11-22 21:00:00
C107849;Комаров Михаил Борисович;М;1996-11-27;Санкт-Петербург;+7 (984) 991-60-50;mikhail.komarov46@inbox.ru;mass;2023-04-10 11:05:00;2023-04-10 11:05:00
C110102;Козлов Алексей Романович;м;1995-06-25;Самара;89255053200;aleksey.kozlov12@gmail.com;premium;2021-04-08 13:22:00;2021-04-08 13:22:00
C109499;Дмитриева Милана Олеговна;Ж;1971-06-13;Владивосток;89207084863;milana.dmitrieva40@inbox.ru;premium;2025-11-05 09:00:00;2025-11-05 09:00:00
C102040;Лебедев Кирилл Степанович;М;1969-12-12;Красноярск;89404546606;kirill.lebedev90@gmail.com;mass;2021-07-22 12:41:00;2026-06-25 16:00:00
C105440;Бондаренко Вероника Дмитриевна;Ж;2002-09-13;Санкт-Петербург;89762751086;veronika.bondarenko39@gmail.com;Mass;2022-07-28 09:04:00;2022-07-28 09:04:00
C106278;Макаров Иван Борисович;М;2006-03-02;Москва;8 929 967 74 51;ivan.makarov10@gmail.com;mass;2023-02-21 15:12:00;2026-12-06 09:00:00
C106671;Новиков Кирилл Петрович;м;1993-10-16;Москва;+79243293414;kirill.novikov14@inbox.ru;MASS;2025-04-15 19:17:00;2025-04-15 19:17:00
C107598;Медведев Андрей Алексеевич;М;22.07.1972;Москва;8 985 914 41 07;andrey.medvedev81@yandex.ru;mass;2023-10-27 13:34:00;2023-10-27 13:34:00
C102697;Давыдова Екатерина Григорьевна;ж;10.01.1992;Москва;+79488585031;ekaterina.davydova92@gmail.com;mass;2023-04-10 11:33:00;2023-04-10 11:33:00
C101327;Сорокин Матвей Михайлович;М;1988-07-13;Москва;+7 (987) 118-70-84;matvey.sorokin52@mail.ru;mass;2022-03-10 10:43:00;2022-03-10 10:43:00
C111563;Попов Андрей Игоревич;М;08.02.1994;Москва;8 916 416 24 71;andrey.popov51@mail.ru;mass;2022-10-08 21:24:00;2022-10-08 21:24:00
C806067;Шевченко Артем Викторович;М;01.09.1986;Москва;+79958376298;artem.shevchenko60@inbox.ru;mass;2025-02-03 17:37:00;2025-02-03 17:37:00
C110280;Козлова Валерия Сергеевна;Ж;1995-08-05;Пермь;8 966 675 39 23;valeriya.kozlova25@gmail.com;mass;2022-06-15 21:09:00;2022-06-15 21:09:00
C111050;Филиппов Илья Борисович;М;1972-07-11;Казань;+79917199425;ilya.filippov69@bk.ru;mass;2024-08-15 17:10:00;2024-08-15 17:10:00
C109600;Антонова Виктория Андреевна;Ж;19.02.1999;Иркутск;+79672165483;viktoriya.antonova39@rambler.ru;mass;2023-05-04 13:50:00;2026-09-01 15:00:00
C101752;Лебедева Ксения Алексеевна;Ж;2007-05-28;Нижний Новгород;+7 (916) 565-93-31;kseniya.lebedeva48@mail.ru;private;2023-08-08 14:48:00;2023-08-08 14:48:00
C102172;Волков Денис Романович;М;1965-11-11;Новосибирск;8 968 393 54 53;denis.volkov66@bk.ru;mass;2025-07-01 11:15:00;2025-07-01 11:15:00
C106975;Мельник Ольга Сергеевна;Ж;1994-06-20;Москва;8 919 002 55 42;olga.melnik68@rambler.ru;mass;2024-06-10 19:11:00;2024-06-10 19:11:00
C109737;Тарасова Ирина Борисовна;Ж;26.09.1986;Нижний Новгород;+7 (912) 656-09-31;irina.tarasova31@inbox.ru;premium;2025-01-14 19:06:00;2025-01-14 19:06:00
C102883;Соловьёва Ольга Александровна;Ж;1975-05-25;москва;+7 (955) 023-09-46;olga.soloveva63@inbox.ru;premium;2025-04-07 08:09:00;2026-04-11 11:00:00
C107664;Комарова Маргарита Борисовна;жен;2002-07-25;Москва;+79437630128;margarita.komarova21@inbox.ru;mass;2022-06-08 14:07:00;2022-06-08 14:07:00
C107842;Давыдов Павел Степанович;М;1999-04-08;Москва;8 953 294 17 42;pavel.davydov29@inbox.ru;mass;2023-05-07 15:23:00;2026-03-23 08:00:00
C104453;Давыдова Маргарита Алексеевна;Ж;2007-09-28;Москва;+79834604796;margarita.davydova5@inbox.ru;mass;2022-09-16 11:11:00;2026-09-28 19:00:00
C101676;Зайцева Софья Владимировна;Ж;2006-12-04;Нижний Новгород;8 927 733 88 96;sofya.zaytseva75@yandex.ru;premium;2024-11-22 19:11:00;2024-11-22 19:11:00
C111682;Белкина Юлия Ивановна;Ж;1983-08-21;Москва;+79882442873;yuliya.belkina56@gmail.com;mass;2024-08-14 14:50:00;2024-08-14 14:50:00
C102915;Михайлов Михаил Юрьевич;М;17.06.2005;Самара;+79642197913;mikhail.mikhaylov22@mail.ru;mass;2021-06-28 08:05:00;2026-07-24 21:00:00
C107941;Борисов Егор Юрьевич;М;1993-05-27;Новосибирск;8 972 681 74 41;egor.borisov21@rambler.ru;mass;2024-06-24 17:26:00;2024-06-24 17:26:00
C109551;Григорьев Никита Михайлович;М;1981-09-15;Москва;+79962735197;nikita.grigorev28@gmail.com;Mass;2022-03-12 17:04:00;2026-03-02 17:00:00
C106062;Иванова Анна Юрьевна;Ж;09.02.1990;Москва;+79796822112;anna.ivanova27@gmail.com;mass;2023-08-04 12:11:00;2026-10-15 18:00:00
C108443;Антонова Маргарита Григорьевна;Ж;1982-08-04;Москва;+7 (991) 409-42-26;margarita.antonova87@yandex.ru;premium;2022-12-17 11:43:00;2022-12-17 11:43:00
C105160;Семёнова Наталья Анатольевна;Ж;23.06.1964;Москва;+7 (924) 834-12-20;natalya.semenova73@rambler.ru;mass;2021-01-01 14:13:00;2026-07-04 17:00:00
C110124;Николаева Арина Михайловна;Ж;14.02.1981;Самара;+7 (924) 616-93-49;arina.nikolaeva38@mail.ru;mass;2024-06-26 11:06:00;2026-02-02 11:00:00
C100568;Антонова Алиса Романовна;F;13.07.1968;Екатеринбург;+79979574718;alisa.antonova94@bk.ru;premium;2023-11-28 19:11:00;2023-11-28 19:11:00
C106882;Белкин Никита Алексеевич;М;1988-06-06;Москва;+7 (988) 863-99-27;nikita.belkin9@rambler.ru;private;2023-07-27 20:08:00;2023-07-27 20:08:00
C108920;Фролов Александр Андреевич;М;07.02.1981;Москва;+79789230746;aleksandr.frolov52@inbox.ru;premium;2022-03-07 13:25:00;2022-03-07 13:25:00
C104087;Тарасова Татьяна Юрьевна;Ж;2000-11-07;Самара;8 916 184 70 22;tatyana.tarasova89@bk.ru;MASS;2022-03-26 18:23:00;2022-03-26 18:23:00
C110390;Шевченко Виктория Сергеевна;Ж;16.10.1963;Москва;+79516345602;viktoriya.shevchenko9@gmail.com;mass;2025-08-27 20:36:00;2025-08-27 20:36:00
C110713;Фролов Игорь Павлович;М;06.12.1978;Краснодар;+79395289515;igor.frolov90@mail.ru;premium;2024-06-11 10:41:00;2024-06-11 10:41:00
C102949;Попова Арина Анатольевна;Ж;1969-12-20;Москва;89985386320;arina.popova54@bk.ru;Premium;2025-04-05 10:04:00;2026-07-14 11:00:00
C105049;Зайцева Юлия Алексеевна;Ж;19.10.2003;Санкт-Петербург;8 968 170 09 63;yuliya.zaytseva50@gmail.com;mass;2025-02-25 21:28:00;2025-02-25 21:28:00
C105759;Гусева Полина Михайловна;F;1985-12-14;САНКТ-ПЕТЕРБУРГ;8 943 940 34 52;polina.guseva49@yandex.ru;premium;2021-04-04 18:45:00;2026-04-27 21:00:00
C102104;Новикова Вероника Юрьевна;Ж;18.08.1962;Нижний Новгород;8 948 927 35 60;veronika.novikova72@yandex.ru;mass;2022-06-25 21:40:00;2022-06-25 21:40:00
C109520;Васильев Иван Дмитриевич;м;22.11.1991;Саратов;89582836674;ivan.vasilev67@gmail.com;mass;2025-01-04 18:06:00;2025-01-04 18:06:00
C108627;Белов Даниил Петрович;м;2008-11-08;Москва;89546622736;daniil.belov51@mail.ru;premium;2021-04-23 20:04:00;2026-08-03 09:00:00
C111007;Николаев Роман Петрович;М;2008-11-27;Краснодар;8 956 459 94 70;roman.nikolaev31@inbox.ru;mass;2024-09-12 14:15:00;2024-09-12 14:15:00
C100644;Антонова Анастасия Петровна;Ж;2008-02-26;Пермь;89411561938;anastasiya.antonova10@mail.ru;mass;2022-08-10 08:47:00;2026-12-17 12:00:00
C100591;Белкина Юлия Викторовна;Ж;1980-11-22;Москва;89480487414;yuliya.belkina63@rambler.ru;Mass;2021-01-20 11:07:00;2021-01-20 11:07:00
C108448;Николаев Михаил Иванович;М;2001-08-06;Санкт-Петербург;+79477854099;mikhail.nikolaev2@bk.ru;premium;2021-05-02 19:29:00;2021-05-02 19:29:00
C107901;Шевченко Никита Романович;М;02.03.2003;Санкт-Петербург;+7 (919) 281-82-85;nikita.shevchenko28@mail.ru;mass;2023-09-28 16:23:00;2026-01-07 08:00:00
C104120;Фёдоров Матвей Борисович;М;25.12.1964;Самара;8 996 747 46 57;matvey.fedorov40@gmail.com;mass;2024-03-09 19:05:00;2024-03-09 19:05:00
C111699;Фролов Роман Александрович;муж;2000-04-12;Москва;89569477881;roman.frolov47@yandex.ru;mass;2024-03-04 10:54:00;2024-03-04 10:54:00
C109832;Зайцев Михаил Викторович;M;05.10.1989;Москва;89329764017;mikhail.zaytsev36@inbox.ru;mass;2023-07-07 18:02:00;2026-10-06 13:00:00
C105462;Бондаренко Вероника Сергеевна;Ж;06.02.1979;Ижевск;+79580490399;veronika.bondarenko25@mail.ru;mass;2022-04-02 20:10:00;2022-04-02 20:10:00
C101825;Новикова Ирина Романовна;Ж;1975-10-28;Москва;8 999 152 77 37;irina.novikova24@yandex.ru;mass;2021-11-04 17:01:00;2021-11-04 17:01:00
C109252;Романова Екатерина Дмитриевна;F;1979-04-17;Волгоград;89345964870;ekaterina.romanova86@inbox.ru;mass;2022-08-06 14:49:00;2026-03-12 10:00:00
C103608;Ильин Евгений Степанович;М;01.12.1997;Москва;+7 (924) 240-20-46;evgeniy.ilin83@rambler.ru;premium;2021-05-10 21:37:00;2021-05-10 21:37:00
C100082;Новикова Алиса Юрьевна;Ж;09.12.1965;Казань;8 963 802 01 36;alisa.novikova58@bk.ru;Mass;2025-08-19 15:13:00;2025-08-19 15:13:00
C106384;Королёва Софья Петровна;Ж;09.12.1991;Самара;+7 (950) 708-23-16;sofya.koroleva8@gmail.com;Mass;2024-11-23 15:16:00;2024-11-23 15:16:00
C104877;Ткаченко Михаил Владимирович;муж;1997-02-27;Санкт-Петербург;+7 (920) 137-40-75;mikhail.tkachenko39@rambler.ru;MASS;2025-01-03 15:47:00;2025-01-03 15:47:00
C104294;Ильина Диана Игоревна;Ж;24.07.2005;Санкт-Петербург;89283328183;diana.ilina32@yandex.ru;mass;2025-09-19 14:23:00;2025-09-19 14:23:00
C100128;Николаев Дмитрий Михайлович;М;1997-11-08;Новосибирск;89982390051;dmitriy.nikolaev60@bk.ru;mass;2025-08-23 12:22:00;2026-08-02 16:00:00
C100676;Николаев Артём Юрьевич;М;2002-02-18;Уфа;8 923 378 37 24;artem.nikolaev47@rambler.ru;mass;2022-10-28 21:54:00;2026-04-19 11:00:00
C111069;Комарова Юлия Павловна;ж;1965-06-14;Санкт-Петербург;8 914 668 77 17;yuliya.komarova38@gmail.com;mass;2025-01-17 12:13:00;2025-01-17 12:13:00
C102228;Бондаренко Ксения Владимировна;ж;1981-02-07;Санкт-Петербург;+79981198417;kseniya.bondarenko38@bk.ru;mass;2021-01-25 17:37:00;2026-10-23 15:00:00
C111946;Полякова Дарья Алексеевна;F;14.09.1974;Уфа;89915875051;darya.polyakova67@mail.ru;mass;2021-12-20 15:19:00;2026-12-06 09:00:00
C106581;Белкина Александра Романовна;Ж;2003-05-22;Новосибирск;89923775711;aleksandra.belkina75@bk.ru;mass;2022-02-28 10:32:00;2026-07-10 10:00:00
C106983;Фролова Екатерина Викторовна;Ж;2003-07-10;Москва;+7 (919) 795-98-88;ekaterina.frolova2@yandex.ru;mass;2023-12-21 15:43:00;2023-12-21 15:43:00
C111265;Морозова Арина Степановна;Ж;1997-10-20;КАЗАНЬ;89289827721;arina.morozova81@mail.ru;Mass;2025-05-04 20:13:00;2025-05-04 20:13:00
C109154;Ильина Диана Алексеевна;Ж;1985-11-21;Сочи;+79341332823;diana.ilina93@inbox.ru;mass;2025-10-05 15:42:00;2026-09-25 20:00:00
C100781;Воробьёва Наталья Алексеевна;Ж;14.12.1979;Москва;+79693200704;natalya.vorobeva67@yandex.ru;mass;2023-05-22 19:31:00;2023-05-22 19:31:00
C102938;Давыдов Никита Григорьевич;м;2008-06-16;Санкт-Петербург;8 962 373 78 86;nikita.davydov32@mail.ru;premium;2023-12-20 13:42:00;2023-12-20 13:42:00
C103456;Шевченко Матвей Викторович;М;1970-10-16;Москва;+7 (953) 329-98-04;matvey.shevchenko26@mail.ru;mass;2021-11-26 16:26:00;2021-11-26 16:26:00
C108289;Петрова Екатерина Юрьевна;Ж;1968-09-08;Казань;+79591369108;ekaterina.petrova29@mail.ru;Mass;2021-04-09 09:43:00;2021-04-09 09:43:00
C111741;Максимов Сергей Борисович;М;25.08.1983;Барнаул;+7 (936) 620-65-83;sergey.maksimov28@inbox.ru;mass;2024-07-26 14:32:00;2026-04-19 14:00:00
C111925;Кравченко Полина Юрьевна;жен;2008-05-05;Санкт-Петербург;8 952 985 24 67;polina.kravchenko69@rambler.ru;premium;2021-07-14 18:16:00;2026-03-19 20:00:00
C100912;Ковалёв Павел Николаевич;М;23.01.2002;Санкт-Петербург;+7 (920) 627-35-97;pavel.kovalev58@inbox.ru;mass;2024-02-01 17:47:00;2024-02-01 17:47:00
C101392;Зайцев Андрей Романович;М;1999-06-03;Москва;89425825483;andrey.zaytsev67@inbox.ru;mass;2023-06-06 11:10:00;2023-06-06 11:10:00
C107332;Белкина Полина Михайловна;Ж;25.11.2006;Москва;+79516592119;polina.belkina98@yandex.ru;mass;2022-06-01 17:31:00;2026-08-05 13:00:00
C109956;Тарасова Валерия Петровна;Ж;1970-03-06;Ижевск;8 941 242 13 82;valeriya.tarasova77@gmail.com;mass;2025-10-10 19:01:00;2026-12-04 18:00:00
C100484;Павлова Александра Алексеевна;Ж;2008-10-16;ростов-на-дону;+7 (937) 965-63-30;aleksandra.pavlova32@inbox.ru;mass;2024-01-10 20:32:00;2024-01-10 20:32:00
C101178;Киселёв Андрей Олегович;муж;1986-10-19;Саратов;+7 (939) 917-50-05;andrey.kiselev96@gmail.com;mass;2025-06-06 16:34:00;2025-06-06 16:34:00
C108916;Воробьёва Маргарита Александровна;жен;1999-08-09;Санкт-Петербург;8 981 086 95 09;margarita.vorobeva99@bk.ru;mass;2023-04-20 14:52:00;2026-07-05 13:00:00
C101608;Яковлева Екатерина Петровна;Ж;16.12.1996;Москва;+7 (969) 098-66-63;ekaterina.yakovleva61@rambler.ru;mass;2022-02-01 08:29:00;2022-02-01 08:29:00
C107483;Соловьёва Милана Павловна;Ж;28.08.1985;Самара;+7 (926) 488-06-42;milana.soloveva69@rambler.ru;mass;2024-09-15 16:51:00;2024-09-15 16:51:00
C107862;Андреев Кирилл Игоревич;М;20.09.1979;Москва;8 946 247 63 84;kirill.andreev35@rambler.ru;mass;2025-07-05 19:17:00;2025-07-05 19:17:00
C106172;Воробьёв Игорь Петрович;M;1995-06-10;Москва;+7 (933) 846-15-17;igor.vorobev50@inbox.ru;mass;2021-02-04 16:55:00;2021-02-04 16:55:00
C109625;Волков Владислав Андреевич;М;1980-10-02;Калининград;8 942 044 71 45;vladislav.volkov67@inbox.ru;mass;2021-01-28 13:40:00;2021-01-28 13:40:00
C101819;Никитин Даниил Викторович;М;19.11.1980;Казань;89121087386;daniil.nikitin85@yandex.ru;mass;2025-03-22 16:09:00;2025-03-22 16:09:00
C105388;Ткаченко Иван Юрьевич;М;06.10.1986;Санкт-Петербург;+7 (939) 707-99-10;ivan.tkachenko15@yandex.ru;Premium;2023-04-23 10:10:00;2026-11-10 13:00:00
C102596;Григорьева Алиса Александровна;F;1966-09-04;Москва;+79993990799;alisa.grigoreva22@bk.ru;mass;2022-06-14 18:54:00;2026-06-20 08:00:00
C102851;Смирнова Анастасия Петровна;Ж;22.01.1988;Москва;+7 (928) 738-91-73;anastasiya.smirnova87@mail.ru;mass;2024-04-21 16:33:00;2024-04-21 16:33:00
C103270;Белкина Юлия Дмитриевна;Ж;23.09.1965;Нижний Новгород;8 998 154 91 11;yuliya.belkina14@gmail.com;mass;2024-08-14 12:00:00;2026-04-28 18:00:00
C105729;Мельник Роман Павлович;М;1982-05-20;Пермь;+79914159654;roman.melnik16@mail.ru;premium;2025-04-14 13:54:00;2025-04-14 13:54:00
C104449;Лебедева Ирина Павловна;Ж;2004-02-19;Волгоград;;irina.lebedeva86@rambler.ru;mass;2022-11-01 15:40:00;2022-11-01 15:40:00
